datadate,fyear,cik,sic2,gdwlip,at,ceq,invt,xint,cogs,sale,prcc_f,csho,act,rectr,lct,dt,ni,acqintan,am,intan,xrd,xad,acqppe
31jan2015,2014,1211351,56,0,301.88,99.35899999999999,93.791,.578,646.242,923.332,2.3,64.236,193.8,7.406,147.269,16.915,-16.885,0,0,14.879,0,33.352,0
31dec2014,2014,63908,58,0,28461.5,9786.4,110,473,15446.3,27441.3,93.7,962.9,4185.5,1214.4,2747.9,9440.1,2215.128,0,0,2735.3,0,639,0
31dec2014,2014,1521549,59,-.098,.372,.206,.078,.003,.651,1.748,1.2,199.16,.301,0,.15,.016,.185,0,.012,0,0,.034,0
31dec2014,2014,914537,58,0,82.238,42.129,1.54,2.377,92.378,122.304,14.8,8.105,44.65,15.307,23.259,7.904,9.911,0,0,1.545,0,0,0
30jun2014,2014,703351,58,0,1490.604,63.094,23.643,28.091,2345.888,2905.452,48.65,64.559,210.854,47.85,466.11,860.186,154.039,0,1,152.275,0,92.2,0
31jul2014,2014,1498301,56,0,3123.8,1737.7,553.2,6.5,2130.6,4790.6,16.06,161.8,923.6,0,631.9,172,133.4,0,2.7,1016.8,0,160.1,0
31dec2014,2014,1378950,59,0,82.907,19.273,48.362,1.101,204.161,283.508,2.34,33.624,62.55,3.804,47.905,9.539,-6.879,0,.422,1.707,0,18.485,0
31mar2015,2014,1396279,57,0,467.629,173.588,257.469,2.6,1523.536,2129.374,6.13,27.665,328.393,11.901,214.097,0,-132.746,0,0,0,0,32.4,0
31jan2015,2014,895447,56,0,465.016,331.198,287.877,.165,646.42,940.162,23.22,20.292,359.129,2.928,83.122,0,25.527,0,0,0,0,41.6,0
31jan2015,2014,1524025,56,0,257.551,158.686,51.507,.014,341.525,518.294,13.74,28.09,153.284,2.685,55.296,2.5,14.075,0,0,0,0,9.6,0
31dec2014,2014,1616707,59,-.8,555.523,305.539,19.798,0,986.83,1318.951,19.85,83.182,486.868,5.949,232.592,0,-148.098,0,.98,6.478,0,191.284,0
31dec2014,2014,1526796,58,-6.267,327.72,51.299,9.319000000000001,10.48,763.803,837.1849999999999,7.87,26.183,52.241,12.713,78.54000000000001,162.702,-53.549,0,1,28.979,0,42.4,0
31dec2014,2014,1130713,59,0,376.865,129.238,26.208,.065,1217.762,1497.103,24.27,24.037,258.062,18.963,242.802,0,8.853999999999999,0,.103,3.019,0,99.59999999999999,0
31jan2015,2014,799288,59,0,1353.437,404.193,301.367,20.494,819.422,1555.353,34.69,31.957,591.04,30.073,240.349,511.138,73.79900000000001,0,2.63,638.712,0,0,0
31jan2015,2014,919012,56,0,1696.908,1139.746,278.972,0,2133.39,3282.867,14.04,194.516,890.513,51.988,459.093,0,80.322,0,3.465,60.302,0,94.2,0
31jan2015,2014,1223389,57,0,1647.322,653.67,159.068,29.554,706.097,1482.652,15.74,36.352,925.715,643.0940000000001,145.009,774.41,58.513,0,0,0,0,81.8,0
30jun2014,2014,1084869,59,0,267.569,183.199,58.52,0,440.672,756.345,5.8,64.08,91.818,13.339,74.307,.343,15.372,0,1.6,104.782,0,83,.487
31aug2014,2014,16099,58,-.4,275.435,175.024,5.556,1.247,340.133,394.381,5.49,28.45,15.91,0,49.966,42.758,-3.447,0,0,25.695,0,4.6,0
31mar2015,2014,1040130,59,0,82.852,75.426,25.068,0,153.125,229.395,16.52,20.262,80.40000000000001,1.931,7.417,0,17.453,0,0,.86,0,25.182,0
31dec2014,2014,809248,58,0,369.397,106.535,7.785,18.801,591.833,692.755,7.63,34.827,43.271,0,55.183,159.896,-38.117,22.258,0,140.02,0,27.961,18.1
31dec2014,2014,1381435,58,0,2.672,-.151,.038,.5580000000000001,2.979,3.341,.39,33.564,.169,0,1.01,.701,-2.357,0,.001,.023,0,.057,0
30jun2014,2014,96793,59,0,63.847,33.318,4.009,1.22,86.858,105.43,1.22,9.444000000000001,25.775,9.85,16.481,17.351,-.545,0,.144,3.492,0,0,0
31dec2014,2014,1355096,59,-7,13012,4280,882,312,7232,10028,29.42,476.33,2783,0,1590,5860,520,0,0,7722.876,0,0,0
31dec2014,2014,1171759,58,0,735.889,359.771,25.947,3.245,887.5839999999999,1146.102,76.97499999999999,14.043,99.932,20.54,163.669,147.896,32.561,0,3.9,126.594,0,43.5,0
31jan2015,2014,98246,59,0,5180.603,2835.059,2362.112,62.903,1522.175,4249.913,86.64,129.326,3611.387,195.168,658.033,882.535,484.179,0,7.802,113.356,0,283.648,0
31jan2015,2014,912615,56,0,1888.741,1327.969,358.237,0,2016.733,3323.077,34.86,130.503,809.117,70.458,353.74,0,232.428,0,0,0,0,103.882,0
30sep2014,2014,1726173,58,0,1174.732,638.717,6.892,18.886,627.263,793.811,173.71,1.878,186.268,0,113.034,323.583,28.804,0,.6899999999999999,63.071,0,0,0
31dec2014,2014,800240,59,0,6844,1621,1638,89,12024,16096,8.574999999999999,545.182,4218,812,2893,1544,-354,0,18,463,0,447,0
31dec2014,2014,937941,59,0,389.19,133.316,50.687,3.78,1153.648,1356.362,9.52,12.268,279.067,194.274,215.642,26.156,5.465,0,.318,30.183,0,4.3,0
31dec2014,2014,1106838,58,0,35.792,10.068,.532,2.281,27.298,29.843,1.7247,7.249,1.469,0,11.413,8.663,-6.403,.5590000000000001,.308,15.617,0,.444,7.945
31dec2014,2014,1096199,59,0,87.837,62.822,17.752,0,115.054,140.705,8.279999999999999,6.72,82.992,7.637,24.09,0,-8.272,1.303,.115,3.161,8.611000000000001,0,.058
31dec2014,2014,754813,59,0,1.66,-3.63,.144,.332,2.32,6.13,.09,37.57,1.006,.101,5.244,.902,-1.783,0,.056,.143,0,.104,0
31dec2014,2014,1357204,58,0,3177.383,367.959,0,68.098,157.978,748.7089999999999,42.65,104.631,442.618,55.908,355.519,1819.014,176.357,0,25.76,2317.167,0,0,0
31dec2014,2014,887596,58,0,1176.452,556.51,33.255,4.6,1614.912,1976.624,50.31,49.871,239.462,50.431,322.011,77.16500000000001,101.276,0,0,20.781,0,6.2,0
28feb2015,2014,278130,57,0,910.204,337.267,478.843,10.26,1116.076,1865.782,12.06,89.91200000000001,654.163,22.705,288.813,206.746,75.16200000000001,0,0,0,0,81.483,0
31dec2014,2014,1552800,57,0,252.19,93.69499999999999,68.857,3.141,58.375,257.192,8.880000000000001,51.314,88.533,1.712,32.152,93.265,10.547,0,0,0,0,5.7,0
31dec2014,2014,1062449,58,0,853.466,573.713,11.893,0,1146.665,1516.223,173.71,18.937,263.929,0,195.485,0,94.09399999999999,0,4.652,81.648,0,52.78,0
31jan2015,2014,1525769,58,0,950.689,258.697,18.457,35.653,547.947,746.751,28.74,39.969,143.28,0,126.14,429.02,7.636,0,1.402,355.228,0,29.144,0
31jan2015,2014,1017480,59,0,452.397,324.781,240.408,.315,586.702,913.486,47.04,24.87,355.498,3.681,102.125,3.465,73.584,0,0,0,0,6.307,0
31dec2014,2014,1575360,59,0,1352.613,665.213,28.342,5.962,394.619,640.513,34.82,29.193,191.739,32.753,197.811,340,22.83,109.3,11.769,1067.865,0,69.5,18.1
31jan2015,2014,1403568,59,0,1983.17,1247.509,581.229,0,1972.818,3241.369,131.94,64.184,1260.355,52.44,359.594,0,257.135,0,0,0,0,157.847,0
31dec2014,2014,883505,59,0,114.739,-73.276,5.046,10.79,91.42700000000001,132.921,13.99,3.31,13.756,2.844,13.296,144.595,-7.129,0,0,23.32,0,0,0
31dec2014,2014,808219,58,0,85.53,13.024,1.268,2.06,137.656,160.213,5.23,5.608,8.064,0,24.576,38.717,2.758,0,.049,25.676,0,6.646,0
31dec2014,2014,1394156,58,0,113.447,33.156,1.336,1.966,104.814,128.413,5.16,26.15,24.757,1.418,19.721,61.768,-1.268,0,0,10.999,0,3.5,0
31dec2014,2014,1265572,58,0,94.37,65.426,0,.249,97.71899999999999,119.097,23.09,11.209,39.265,0,12.247,0,.703,0,0,0,0,.461,0
31dec2014,2014,1363958,59,0,36.762,20.082,2.341,.316,14.701,40.76,3.3,5.998,15.16,6.466,10.962,5.198,2.406,7.016,.188,20.206,0,.478,.374
30sep2014,2014,779544,58,0,65.363,36.548,1.832,.201,116.708,139.357,22.46,3.377,15.425,3.016,16.728,7.318,4.915,.5,.023,8.129,0,0,5
31jan2015,2014,1399935,56,0,165.545,109.214,23.801,.623,186.768,377.497,15.86,42.3,85.899,2.533,23.454,0,32.108,0,0,0,0,1.1,0
31aug2014,2014,1497074,58,0,4.636,-6.109,.103,2.801,4.98,6.37,1.04,42.571,.319,.075,8.695,8.717000000000001,-10.703,0,.419,.898,0,0,0
31jan2015,2014,1056285,59,0,260.487,151.062,55.775,.275,304.724,507.621,23.27,17.128,167.329,0,57.38,0,17.814,0,0,0,0,9.300000000000001,0
31jan2015,2014,701985,56,0,7544,18,1036,324,6208,11454,84.63,292,3232,252,1679,4765,1042,0,0,1729,0,436,0
31jan2015,2014,109198,56,0,11128.381,4264.23,3217.923,64.783,20180.922,29078.407,65.94,684.7329999999999,6715.061,213.824,3929.634,1684.597,2215.128,0,0,309.87,0,371.3,0
31dec2014,2014,1071625,59,0,43.284,18.102,28.26,.655,60.783,101.823,4.85,5.409,33.776,1.644,13.66,13.011,1.231,0,.064,0,0,0,0
31dec2014,2014,1267130,59,0,7675.317,1817.51,760.293,29.648,2124.456,3773.739,52.71,71.093,5937.672,2450,2121.04,4026.965,201.715,0,0,3.565,0,236.431,0
30apr2015,2014,1055454,59,0,312.952,66.377,96.935,19.554,375.26,621.8680000000001,100,1.586,189.381,58.685,88.786,182.193,-33.532,0,4.483,62.643,0,0,0
31dec2014,2014,1478484,59,0,492.378,275.963,17.373,0,862.184,1200.079,23.4,125.443,412.149,8.342000000000001,192.984,0,14.892,0,0,0,0,0,0
28feb2015,2014,886137,56,0,849.855,589.644,343.403,.015,1198.31,1820.586,24.48,46.052,530.657,16.663,197.497,0,81.993,0,0,34.719,0,34.245,0
31jan2015,2014,719955,59,0,2330.277,1224.706,887.701,.062,2735.942,4698.719,78.25,91.89100000000001,1391.923,67.465,875.948,1.968,308.854,0,0,18.74,0,330.07,0
31dec2014,2014,1171014,58,0,33.431,12.371,.825,.917,76.84399999999999,77.758,1.59,38.35,24.796,.48,11.05,6.623,-16.625,0,0,.28,0,1,0
31dec2014,2014,852772,58,0,289.858,1.583,2.952,9.262,335.624,472.295,10.31,84.70699999999999,56.071,13.709,80.416,158.813,32.725,0,0,77.729,0,12.3,0
31dec2014,2014,1324272,58,0,218.567,96.31100000000001,7.206,1.159,259.501,346.097,15,34.262,52.15,15.516,86.48099999999999,13,16.455,0,0,59.305,0,6.1,0
31dec2014,2014,1080029,59,0,14.004,8.917,2.356,.122,20.026,28.479,.261,21.818,4.353,1.289,2.327,3.211,.452,0,.031,.529,0,.103,0
30sep2014,2014,1045742,57,0,18.289,13.056,4.277,.459,5.226,7.265,2.98,14.525,13.83,.855,4.333,1.559,-4.661,.676,.442,4.241,0,.013,.021
31dec2014,2014,1610092,59,0,390.086,164.148,110.683,2.528,2066.678,2214.956,27.37,51.457,291.086,158.45,215.428,0,4.776,7.1,2.635,81.357,0,0,.182
31jan2015,2014,1579298,56,0,2624.569,-65.95099999999999,788.708,83.745,2911.399,4849.634,49.89,75.255,987.4829999999999,49.716,933.117,1250.443,65.955,0,26.2,551.461,0,84.90000000000001,0
31dec2014,2014,1524931,58,0,179.212,118.188,.926,.124,200.998,245.101,19.67,16.441,12.914,.922,17.968,8.75,11.491,0,0,47.36,0,0,0
31dec2014,2014,1018724,59,0,28461.5,9786.4,4864,210,35928,45015,173.71,465,9829,2450,7364,9440.1,-241,109.3,181,4083,27.303,639,16
31jan2015,2014,1318008,56,0,493.705,359.524,93.84999999999999,0,523.2380000000001,811.551,37.29,29.418,279.763,7.781,81.447,0,43.192,0,2.3,68.914,0,9.4,0
31dec2014,2014,1286681,58,0,619.28,-969.064,37.944,86.881,1363.279,1993.833,94.17,55.553,428.361,118.395,265.608,1524.111,162.587,0,7.4,16.297,0,29,0
31dec2014,2014,1546417,58,0,3344.286,551.35,80.81699999999999,59.658,3703.043,4442.711,24.76,125.95,600.551,1.159,840.11,1315.843,91.09,0,19.807,954.816,5.8,191.1,0
31dec2014,2014,840489,59,0,714.675,448.551,91.08799999999999,13.527,510.99,712.877,55.67,28.508,307.875,136.703,42.559,222.4,85.166,2.5,0,276.882,0,1.328,3.934
31jan2015,2014,1041859,56,0,958.6180000000001,589.1180000000001,297.631,1.288,1139.024,1761.324,59.95,21.04,609.279,31.928,274.467,0,56.888,0,0,0,0,0,0
31jan2015,2014,1528849,57,0,1525.999,702.9160000000001,559.297,19.151,1142.185,1867.422,87.53,39.893,912.244,25.965,344.429,436.185,91.002,0,.7,172.978,0,114.7,0
31dec2014,2014,1050377,59,0,539.96,354.008,90.917,.086,2139.95,2463.339,24.55,26.343,458.146,271.235,164.697,0,42.681,0,.901,53.229,0,15.767,0
31jan2015,2014,850209,56,-4,3577,2496,1250,11,4777,7151,53.22,140.864,2456,78,696,134,520,0,6,206,0,129,0
31jan2015,2014,1043156,58,0,8.217000000000001,-3.674,.329,.573,20.734,23.459,.9,3.213,.792,.045,5.354,4.733,2.56,0,0,.033,0,.145,0
31may2015,2014,39047,58,0,129.011,100.01,6.267,.37,175.186,213.364,34.06,5.132,16.819,0,17.784,1.934,9.955,0,0,.77,0,4.979,0
31jan2015,2014,883943,56,0,196.037,135.889,45.318,.258,270.79,418.584,5.21,36.929,110.951,1.868,45.356,0,47.126,0,0,0,0,7.9,0
31dec2014,2014,1156388,59,0,455.576,195.004,310.088,1.667,642.9059999999999,977.86,14.63,22.18,357.654,0,163.965,68.664,14.876,0,0,4.433,0,42.6,0
31jan2015,2014,39911,56,0,7690,2983,1889,82,9586,16435,41.19,421,4317,275,2234,1353,1262,0,0,279,0,639,0
31dec2014,2014,1117733,59,0,122.485,70.185,7.473,.113,89.866,153.21,2.35,17.417,82.08499999999999,4.452,50.789,1.458,-15.907,0,2.46,26.293,0,17.4,0
30sep2014,2014,825324,58,0,16.881,13.042,.282,.009,23.57,28.037,6,8.257,10.391,.043,2.55,.288,-.6899999999999999,0,0,.096,0,.988,0
30sep2014,2014,932628,59,0,4364.058,1322.514,181.946,165.581,2121.341,3712.935,45.62,92.867,505.908,278.995,617.514,2291.734,289.893,6.434,38.428,2410.086,0,0,6.916
31dec2014,2014,216085,57,0,460.987,292.083,107.139,1.423,333.43,768.707,22.01,22.649,209.461,7.146,95.875,49.065,8.589,0,0,0,0,45.067,0
30sep2014,2014,1002590,59,0,685.107,273.245,59.24,18.506,1555.3,1961.724,5.71,57.405,296.465,123.8,253.432,124.572,36.084,44.4,11.5,310.114,0,12.5,17.263
30sep2014,2014,1235468,59,0,431.718,316.983,78.47799999999999,0,354.854,495.661,13.75,29.668,184.697,21.688,106.762,0,30.39,0,10.972,226.755,0,7.229,0
30sep2014,2014,1584509,58,-12.8,10455.693,1718.036,553.8150000000001,313.524,13437.845,14832.913,26.3,233.91,2464.976,1582.431,2378.873,5445.594,148.956,0,158,5842.421,0,0,0
31may2015,2014,940944,58,0,5994.7,2333.5,163.9,102.9,5339.7,6764,65.54000000000001,126.669,1056.4,46.2,1196.7,1597.1,709.5,0,16.1,1540.1,0,243.3,0
31jan2015,2014,1490636,56,0,226.877,38.487,94.47,4.998,378.883,643.228,3.7,19.577,127.548,3.93,108.165,41.29,-3.476,0,.086,1.82,0,18.1,0
31dec2014,2014,1048620,58,0,69.861,-4.797,1.872,4.192,114.553,136.162,1.57,14.361,5.414,0,17.487,53.767,-3.062,0,0,0,0,.513,0
31dec2014,2014,30697,58,0,4145.842,1717.576,8.807,52.192,1400.796,2061.063,9.029999999999999,365.81,562.102,53.388,340.224,1448.143,121.434,0,42.3,2173.927,0,73.45399999999999,0
31dec2014,2014,1434729,59,0,1432.194,602.341,398.705,7.266,2314.933,3583.033,76,52.426,953.871,289.478,513.549,228.126,172.984,0,.556,271.82,0,279.6,0
31dec2014,2014,1021270,58,0,66.67700000000001,31.802,2.742,.901,117.35,149.355,26.27,7.137,13.575,3.558,14.211,12.524,2.897,0,0,2.949,.468,3.4,0
31jan2015,2014,1483510,56,0,1278.15,556.3390000000001,241.063,23.896,1430.227,2165.481,13.08,84.298,654.236,23.272,287.459,270.427,68.325,0,.8,198.831,0,104.6,0
30sep2014,2014,932699,59,0,8.521000000000001,-3.476,.794,.19,3.197,6.288,.6,50.735,3.111,1.714,2.43,3.009,.038,0,.552,3.602,0,.181,0
31dec2014,2014,1113809,59,0,212.054,97.625,51.939,.053,193.932,392.354,20.1,17.361,145.778,11.461,99.087,0,14.362,0,.3,.304,0,25.8,0
30sep2014,2014,12040,58,0,53.103,23.455,2.954,.736,64.726,89.80200000000001,19.91,1.859,13.394,0,10.49,13.331,2.765,0,0,.63,0,.461,0
31dec2014,2014,1534992,58,0,357.956,199.587,2.719,2.228,426.311,611.143,60.8,26.358,28.105,6.34,39.423,68.985,36.176,0,0,123.524,0,19.493,0
30sep2014,2014,1368458,59,0,2029.973,-347.053,828.429,116.517,1893.326,3753.498,27.37,154.668,1104.149,51.797,463.537,1811.641,245.993,1.4,14.5,651.085,0,90.2,0
31dec2014,2014,1076784,58,0,4.752,-2.076,1.621,.044,12.062,12.741,.2,25.293,4.707,.357,6.339,.489,-1.096,0,0,0,0,0,0
31dec2014,2014,1592379,58,0,266.949,91.298,.64,8.098000000000001,36.793,99.29900000000001,11.62,16.944,16.329,5.661,18.558,115,1.248,.8080000000000001,5.037,232.599,0,3.931,1.737
30apr2015,2014,890491,59,0,3229.505,1189.358,1348.239,17.948,4196.998,6069.497,21.9,63.274,1729.315,73.873,1447.259,0,36.596,0,14.713,1003.109,0,58.823,0
31jan2015,2014,1593936,59,0,2005,-969.064,958,199,2726,4738,25.8,206,1462,0,890,3149,217,0,0,94,0,185,0
31dec2014,2014,1445918,58,0,4.474,1.826,.064,.137,5.49,5.143,.35,48.783,1.312,0,.787,1.489,-3.395,0,.005,.041,0,.444,.623
31dec2014,2014,1495479,58,0,251.763,53.784,3.132,.97,346.79,408.309,13.91,15.094,17.889,7.079,59.69,56,11.822,0,0,0,0,4.1,0
31jan2015,2014,885245,56,0,542.9930000000001,355.278,129.921,0,614.131,1153.142,50.79,48.38,324.589,8.567,122.271,0,162.564,0,0,0,0,12.041,0
30sep2014,2014,935419,58,0,239.142,110.289,1.879,7.752,44.891,129.174,11.02,10.067,23.351,1.06,39.194,70.352,11.24,0,0,98.017,0,5.578,0
30sep2014,2014,896985,56,0,230.533,125.521,88.411,.418,247.501,516.9589999999999,15.44,13.707,136.058,11.609,79.782,0,10.497,0,.24,4.334,0,18.187,0
31jan2015,2014,884217,56,0,3546.758,969.789,938.336,66.032,1737.223,3252.548,46.47,48.137,1249.437,73.26600000000001,491.411,1687.232,-.387,109.3,9.9,1556.195,0,168.266,18.1
31mar2015,2014,1413263,59,0,59.509,17.194,10.539,0,61.57,76.896,2.82,15.651,42.287,9.238,41.96,0,.857,1.57,.099,5.876,0,.413,.001
31may2015,2014,68270,58,0,929.391,465.583,20.411,23.235,930.676,1126.566,6.24,62.098,119.663,3.325,111.164,245.034,-3.194,0,2.243,10.371,0,0,0
31dec2014,2014,1076522,59,0,5.233,1.461,1.978,.007,9.81,32.322,.7,23.569,5.203,.948,3.284,0,-2.284,0,0,0,.528,0,0
31jan2015,2014,795212,59,0,280.009,171.74,126.377,1.951,222.089,358.49,3.47,31.244,255.158,3.545,81.714,.9379999999999999,1.778,0,0,0,0,3.4,0
30sep2014,2014,807882,58,0,1270.665,257.911,7.481,15.742,1005.195,1484.131,68.19,38.555,146.56,35.179,206.307,507.883,88.95,0,.9,164.678,0,60.564,0
31dec2014,2014,1041061,58,-144.574,8345,1547,301,152,8953,13279,72.84999999999999,434,1646,325,2411,3344,1051,0,27,1018,27.303,589,0
31dec2014,2014,1096376,59,0,109.892,55.515,26.899,.142,199.053,403.083,19.55,28.741,76.498,12.206,51.667,0,19.311,0,0,0,0,0,0
31dec2014,2014,1316898,58,0,92.489,16.614,2.3,.195,174.704,218.048,15.09,16.568,57.331,16.977,66.2,0,-3.632,0,.1,3.342,0,10,0
28feb2015,2014,1411688,57,0,769.057,201.862,83.724,17.105,323.8,781.866,18.42,47.984,156.942,21.521,119.136,332.094,22.673,0,0,432.248,0,35.388,0
31jan2015,2014,870826,59,0,257.691,84.52800000000001,61.456,1.572,429.143,674.6180000000001,6.27,56.449,200.943,112.275,119.961,52.743,-1.378,0,.018,13.085,0,1.946,0
30jun2014,2014,1526689,59,0,3.887,-3.784,.182,.05,2.539,5.258,2.04,26.546,3.568,2.022,7.671,0,-2.429,0,0,0,0,.527,0
29feb2016,2015,278130,57,0,819.191,284.757,405.859,12.28,1187.25,1892.23,4.94,83.47199999999999,574.894,22.639,246.687,202.255,39.634,0,0,0,0,66.289,0
31jan2016,2015,813298,56,0,274.347,88.404,125.014,3.058,238.382,442.221,4.3,50.815,143.159,4.721,115.066,26.158,-8.407999999999999,0,.639,2.669,0,23.6,0
31jan2016,2015,919012,56,0,1612.246,1051.376,305.178,0,2223.171,3521.848,14.64,180.135,723.375,69.464,463.682,0,218.138,0,3.483,69.018,0,104.1,0
31dec2015,2015,1526796,58,0,207.371,6.613,5.272,15.401,432.753,492.044,4.2,26.18,21.151,3.385,51.559,126.922,-46.365,0,.5,5.482,0,22.9,0
31jan2016,2015,896985,56,0,219.074,92.898,72.509,1.529,235.482,498.753,6.69,13.825,108.374,10.154,92.523,12.199,-4.483,0,.122,1.148,0,15.877,0
31mar2016,2015,1413263,59,0,62.073,19.316,10.803,.156,70.057,89.066,1.6,17.736,46.883,8.055,42.121,0,.447,0,.095,5.524,0,.445,0
31jan2016,2015,1017480,59,0,442.372,310.846,283.099,.323,610.389,943.104,32.16,22.796,330.368,3.787,105.19,3.627,70.52800000000001,0,0,0,0,7.034,0
31dec2015,2015,1355096,59,0,15141,5195,945,283,6467,9169,27.32,490.599,2827,0,2103,6535,640,0,0,7722.876,0,0,0
31dec2015,2015,1636222,58,0,121.142,-9.673,.182,3.477,22.219,77.96899999999999,22.81,28.581,19.62,.6840000000000001,12.57,95.5,10.106,0,1.4,96.124,0,2.5,0
31jan2016,2015,895447,56,0,481.093,339.802,292.878,.168,670.374,983.968,23.19,19.649,370.077,2.131,87.934,0,28.767,0,0,0,0,42.1,0
31aug2015,2015,16099,58,-.038,264.258,174.659,4.483,2.336,335.268,394.085,4.84,28.635,15.148,0,44.548,37.791,-2.074,0,0,24.213,0,4.4,0
31dec2015,2015,1592379,58,0,275.471,97.65600000000001,.868,4.523,53.913,120.209,11.26,16.95,18.896,4.944,24.149,111.037,4.911,0,5.322,234.874,0,9.087999999999999,0
31mar2016,2015,1551669,59,0,98.279,-95.938,24.554,24.52,65.155,103.469,1.4,6.722,48.385,6.133,188.261,121.614,-83.60899999999999,0,10.316,31.509,0,.5,0
31jan2016,2015,880460,59,0,351.046,83.977,221.336,7.191,284.34,541.9640000000001,2.24,15.494,266.44,29.602,66.928,140.915,-11.671,0,4.5,53.813,0,70.5,0
31dec2015,2015,1521549,59,-.05,.637,.287,.119,.002,.8120000000000001,2.045,2,199.16,.413,0,.278,.081,.059,0,0,0,0,0,0
31mar2016,2015,1040130,59,0,90.279,83.18600000000001,25.586,0,158.388,234.684,17.91,20.447,67.627,1.724,7.084,0,20.567,0,0,.86,0,21.837,0
31dec2015,2015,1076522,59,0,4.28,1.868,2.206,0,7.667,24.096,.195,28.027,4.259,.302,2.006,0,-1.388,0,0,0,.115,0,0
31dec2015,2015,1117733,59,0,91.383,70.32299999999999,3.85,.062,56.818,104.508,3.84,16.766,61.252,.68,20.36,.912,2.155,0,0,20.899,0,8.6,0
30sep2015,2015,825324,58,0,48.228,36.642,.51,.093,36.244,44.057,6.25,12.26,14.728,.073,7.258,3.721,-.791,0,.014,19.083,0,1.264,0
31dec2015,2015,1398702,59,-2.664,95.31399999999999,-70.962,5.118,38.31,23.757,54.227,.26,74.55200000000001,11.036,2.957,93.98699999999999,90.913,-44.215,0,8.339,81.896,0,6.926,0
31dec2015,2015,1552800,57,0,245.435,115.201,69.878,2.39,67.14100000000001,292.987,16.4,51.438,87.352,1.966,40.107,57.24,15.696,0,0,0,0,6.5,0
31jan2016,2015,1168213,56,0,354.383,-35.646,119.821,12.92,1175.91,1506.867,.26,80.122,227.406,0,175.715,142.96,-136.943,0,.6860000000000001,22.042,0,0,0
31dec2015,2015,1171014,58,0,41.261,17.852,1.051,1.687,88.47199999999999,89.89,.44,47.912,8.779999999999999,1.118,9.061999999999999,11.142,-15.655,3.1,.5,14.554,0,1.7,3.857
31dec2015,2015,1076784,58,0,3.088,-1.96,.759,.046,7.316,7.3,.212,29.148,3.049,.225,4.756,0,-1.117,0,0,0,0,0,0
31jan2016,2015,18255,56,0,642.3440000000001,412.665,141.101,.264,616.48,1011.091,40.33,27.874,472.052,36.61,193.064,0,66.842,0,0,1.504,0,7.074,0
29feb2016,2015,886158,57,0,6498.94,2559.54,2848.119,87.458,7483.577,12103.887,47.95,156.69,3825.962,0,1867.225,1610.5,841.489,0,0,778.569,0,338.1,0
31dec2015,2015,1381871,58,0,.348,-18.342,0,1.012,.045,.06,.335,58.163,.257,0,18.574,0,15.066,0,0,0,0,.011,0
31dec2015,2015,724606,58,0,1475.318,497.3,22.482,3.83,2135.487,2681.58,173.71,24.728,502.789,38.211,399.443,411.344,149.342,1.657,8.699999999999999,185.668,0,68.5,1.757
31dec2015,2015,1106838,58,0,42.205,21.367,.727,3.47,38.853,42.397,.9994,21.337,3.819,0,16.18,9.167,-12.137,4.3,0,19.984,0,.7,5.387
30apr2016,2015,1634117,59,0,1071.683,708.386,360.507,1.872,1354.68,1808.029,9.359999999999999,46.755,446.452,35.578,258.052,0,.084,11.9,10.477,480.574,0,8.193,0
31jul2015,2015,1498301,56,-144.574,2915.7,1518.1,489.3,6,2132.5,4802.9,12.52,163.2,949.9,0,717.7,116,-236.8,0,2.4,708,0,176.7,0
31dec2015,2015,883505,59,0,112.624,-79.813,5.371,11.191,95.331,138.328,12.58,3.317,15.817,2.995,13.815,148.253,-6.244,0,0,22.598,0,0,0
31jan2016,2015,18498,56,0,1541.483,954.079,529.758,4.414,1499.757,3022.234,66.14,21.834,800.086,47.265,323.617,112.058,94.569,0,2.9,371.694,0,77.09999999999999,0
31dec2015,2015,1113809,59,0,213.334,99.414,53.877,0,182.176,377.694,12.24,15.796,128.731,13.346,99.861,0,27.345,0,.5,1.738,0,25.3,0
31dec2015,2015,1546417,58,0,3032.569,408.326,80.70399999999999,56.176,3626.763,4377.676,16.89,119.215,418.644,117.075,814.1660000000001,1316.864,127.327,0,16.852,875.567,6.5,161.6,0
31jan2016,2015,1528849,57,0,2088.472,886.16,725.3920000000001,39.932,1294.505,2109.006,61.62,40.583,1313.677,28.567,452.555,693.526,91.10299999999999,0,.3,172.837,0,107.7,0
30sep2015,2015,12040,58,0,54.622,26.637,2.41,.61,74.916,99.121,27.94,1.859,13.717,0,10.649,11.38,3.461,0,0,.63,0,.343,0
31jan2016,2015,764478,57,0,13519,4378,4864,80,29767,39528,27.93,323.779,9829,1162,6925,1734,897,0,0,443,0,639,0
31dec2015,2015,840489,59,-7.913,757.021,431.382,93.458,16.887,520.99,704.602,37.43,28.236,325.434,135.125,46.175,258,60.71,.658,0,295.609,0,.679,1.616
30sep2015,2015,807882,58,0,1303.979,15.953,7.376,19.18,1017.635,1540.317,77.04000000000001,35.782,147.989,35.435,229.389,715.256,108.812,0,.8,163.792,0,59.582,0
31dec2015,2015,1627487,58,0,487.495,250.611,4.586,10.098,186.439,271.634,15.16,28.069,47.761,9.198,34.071,165,27.865,0,.27,299.265,0,6.685,0
